prev_rc,prev_rcdesc,new_rc,new_rcdesc,year,count
04,Bay of Plenty Region,08,Manawatu-Wanganui Region,2009,1863
04,Bay of Plenty Region,08,Manawatu-Wanganui Region,2010,1863
04,Bay of Plenty Region,08,Manawatu-Wanganui Region,2011,1782
04,Bay of Plenty Region,08,Manawatu-Wanganui Region,2012,1803
04,Bay of Plenty Region,08,Manawatu-Wanganui Region,2013,1614
04,Bay of Plenty Region,08,Manawatu-Wanganui Region,2014,1875
04,Bay of Plenty Region,08,Manawatu-Wanganui Region,2015,1923
04,Bay of Plenty Region,08,Manawatu-Wanganui Region,2016,2049
04,Bay of Plenty Region,08,Manawatu-Wanganui Region,2017,2169
04,Bay of Plenty Region,09,Wellington Region,2007,2148
04,Bay of Plenty Region,09,Wellington Region,2008,2424
04,Bay of Plenty Region,09,Wellington Region,2009,2568
04,Bay of Plenty Region,09,Wellington Region,2010,2655
04,Bay of Plenty Region,09,Wellington Region,2011,2550
04,Bay of Plenty Region,09,Wellington Region,2012,2517
04,Bay of Plenty Region,09,Wellington Region,2013,2553
04,Bay of Plenty Region,09,Wellington Region,2014,2808
04,Bay of Plenty Region,09,Wellington Region,2015,2949
04,Bay of Plenty Region,09,Wellington Region,2016,3168
04,Bay of Plenty Region,09,Wellington Region,2017,3105
04,Bay of Plenty Region,12,West Coast Region,2007,84
04,Bay of Plenty Region,12,West Coast Region,2008,141
04,Bay of Plenty Region,12,West Coast Region,2009,168
04,Bay of Plenty Region,12,West Coast Region,2010,114
04,Bay of Plenty Region,12,West Coast Region,2011,129
04,Bay of Plenty Region,12,West Coast Region,2012,153
04,Bay of Plenty Region,12,West Coast Region,2013,129
04,Bay of Plenty Region,12,West Coast Region,2014,144
04,Bay of Plenty Region,12,West Coast Region,2015,120
04,Bay of Plenty Region,12,West Coast Region,2016,159
04,Bay of Plenty Region,12,West Coast Region,2017,147
04,Bay of Plenty Region,13,Canterbury Region,2007,1143
04,Bay of Plenty Region,13,Canterbury Region,2008,1287
04,Bay of Plenty Region,13,Canterbury Region,2009,1566
04,Bay of Plenty Region,13,Canterbury Region,2010,1404
04,Bay of Plenty Region,13,Canterbury Region,2011,1500
04,Bay of Plenty Region,13,Canterbury Region,2012,1752
04,Bay of Plenty Region,13,Canterbury Region,2013,1977
04,Bay of Plenty Region,13,Canterbury Region,2014,2064
04,Bay of Plenty Region,13,Canterbury Region,2015,2430
04,Bay of Plenty Region,13,Canterbury Region,2016,2163
04,Bay of Plenty Region,13,Canterbury Region,2017,2124
04,Bay of Plenty Region,14,Otago Region,2007,735
04,Bay of Plenty Region,14,Otago Region,2008,831
04,Bay of Plenty Region,14,Otago Region,2009,930
04,Bay of Plenty Region,14,Otago Region,2010,864
04,Bay of Plenty Region,14,Otago Region,2011,900
04,Bay of Plenty Region,14,Otago Region,2012,873
04,Bay of Plenty Region,14,Otago Region,2013,936
04,Bay of Plenty Region,14,Otago Region,2014,960
04,Bay of Plenty Region,14,Otago Region,2015,1074
04,Bay of Plenty Region,14,Otago Region,2016,1137
04,Bay of Plenty Region,14,Otago Region,2017,1152
04,Bay of Plenty Region,15,Southland Region,2007,216
04,Bay of Plenty Region,15,Southland Region,2008,258
04,Bay of Plenty Region,15,Southland Region,2009,318
04,Bay of Plenty Region,15,Southland Region,2010,288
04,Bay of Plenty Region,15,Southland Region,2011,276
04,Bay of Plenty Region,15,Southland Region,2012,258
04,Bay of Plenty Region,15,Southland Region,2013,264
04,Bay of Plenty Region,15,Southland Region,2014,273
04,Bay of Plenty Region,15,Southland Region,2015,300
04,Bay of Plenty Region,15,Southland Region,2016,306
04,Bay of Plenty Region,15,Southland Region,2017,318
04,Bay of Plenty Region,16,Tasman Region,2007,117
04,Bay of Plenty Region,16,Tasman Region,2008,171
04,Bay of Plenty Region,16,Tasman Region,2009,171
04,Bay of Plenty Region,16,Tasman Region,2010,150
04,Bay of Plenty Region,16,Tasman Region,2011,141
04,Bay of Plenty Region,16,Tasman Region,2012,177
04,Bay of Plenty Region,16,Tasman Region,2013,162
04,Bay of Plenty Region,16,Tasman Region,2014,207
04,Bay of Plenty Region,16,Tasman Region,2015,201
04,Bay of Plenty Region,16,Tasman Region,2016,216
04,Bay of Plenty Region,16,Tasman Region,2017,195
04,Bay of Plenty Region,17,Nelson Region,2007,117
04,Bay of Plenty Region,17,Nelson Region,2008,189
04,Bay of Plenty Region,17,Nelson Region,2009,222
04,Bay of Plenty Region,17,Nelson Region,2010,174
04,Bay of Plenty Region,17,Nelson Region,2011,153
04,Bay of Plenty Region,17,Nelson Region,2012,210
04,Bay of Plenty Region,17,Nelson Region,2013,177
04,Bay of Plenty Region,17,Nelson Region,2014,216
04,Bay of Plenty Region,17,Nelson Region,2015,228
04,Bay of Plenty Region,17,Nelson Region,2016,228
04,Bay of Plenty Region,17,Nelson Region,2017,249
04,Bay of Plenty Region,18,Marlborough Region,2007,198
04,Bay of Plenty Region,18,Marlborough Region,2008,201
04,Bay of Plenty Region,18,Marlborough Region,2009,189
04,Bay of Plenty Region,18,Marlborough Region,2010,210
04,Bay of Plenty Region,18,Marlborough Region,2011,168
04,Bay of Plenty Region,18,Marlborough Region,2012,222
04,Bay of Plenty Region,18,Marlborough Region,2013,177
04,Bay of Plenty Region,18,Marlborough Region,2014,222
04,Bay of Plenty Region,18,Marlborough Region,2015,213
04,Bay of Plenty Region,18,Marlborough Region,2016,210
04,Bay of Plenty Region,18,Marlborough Region,2017,249
05,Gisborne Region,01,Northland Region,2007,87
05,Gisborne Region,01,Northland Region,2008,132
05,Gisborne Region,01,Northland Region,2009,120
05,Gisborne Region,01,Northland Region,2010,129
05,Gisborne Region,01,Northland Region,2011,156
05,Gisborne Region,01,Northland Region,2012,135
05,Gisborne Region,01,Northland Region,2013,138
05,Gisborne Region,01,Northland Region,2014,156
05,Gisborne Region,01,Northland Region,2015,174
05,Gisborne Region,01,Northland Region,2016,135
05,Gisborne Region,01,Northland Region,2017,168
05,Gisborne Region,02,Auckland Region,2007,822
05,Gisborne Region,02,Auckland Region,2008,894
05,Gisborne Region,02,Auckland Region,2009,1152
05,Gisborne Region,02,Auckland Region,2010,1029
05,Gisborne Region,02,Auckland Region,2011,1134
05,Gisborne Region,02,Auckland Region,2012,1065
05,Gisborne Region,02,Auckland Region,2013,1065
05,Gisborne Region,02,Auckland Region,2014,1179
05,Gisborne Region,02,Auckland Region,2015,1221
05,Gisborne Region,02,Auckland Region,2016,1218
05,Gisborne Region,02,Auckland Region,2017,1200
05,Gisborne Region,03,Waikato Region,2007,642
05,Gisborne Region,03,Waikato Region,2008,786
05,Gisborne Region,03,Waikato Region,2009,720
05,Gisborne Region,03,Waikato Region,2010,762
05,Gisborne Region,03,Waikato Region,2011,828
05,Gisborne Region,03,Waikato Region,2012,780
05,Gisborne Region,03,Waikato Region,2013,816
05,Gisborne Region,03,Waikato Region,2014,864
05,Gisborne Region,03,Waikato Region,2015,954
05,Gisborne Region,03,Waikato Region,2016,816
05,Gisborne Region,03,Waikato Region,2017,897
05,Gisborne Region,04,Bay of Plenty Region,2007,666
05,Gisborne Region,04,Bay of Plenty Region,2008,819
05,Gisborne Region,04,Bay of Plenty Region,2009,867
05,Gisborne Region,04,Bay of Plenty Region,2010,894
05,Gisborne Region,04,Bay of Plenty Region,2011,858
05,Gisborne Region,04,Bay of Plenty Region,2012,840
05,Gisborne Region,04,Bay of Plenty Region,2013,888
05,Gisborne Region,04,Bay of Plenty Region,2014,924
05,Gisborne Region,04,Bay of Plenty Region,2015,963
05,Gisborne Region,04,Bay of Plenty Region,2016,915
05,Gisborne Region,04,Bay of Plenty Region,2017,972
05,Gisborne Region,06,Hawke's Bay Region,2007,714
05,Gisborne Region,06,Hawke's Bay Region,2008,810
05,Gisborne Region,06,Hawke's Bay Region,2009,819
05,Gisborne Region,06,Hawke's Bay Region,2010,882
05,Gisborne Region,06,Hawke's Bay Region,2011,753
05,Gisborne Region,06,Hawke's Bay Region,2012,780
05,Gisborne Region,06,Hawke's Bay Region,2013,864
05,Gisborne Region,06,Hawke's Bay Region,2014,981
05,Gisborne Region,06,Hawke's Bay Region,2015,966
05,Gisborne Region,06,Hawke's Bay Region,2016,1065
05,Gisborne Region,06,Hawke's Bay Region,2017,1059
05,Gisborne Region,07,Taranaki Region,2007,63
05,Gisborne Region,07,Taranaki Region,2008,69
05,Gisborne Region,07,Taranaki Region,2009,84
05,Gisborne Region,07,Taranaki Region,2010,69
05,Gisborne Region,07,Taranaki Region,2011,84
05,Gisborne Region,07,Taranaki Region,2012,75
05,Gisborne Region,07,Taranaki Region,2013,72
05,Gisborne Region,07,Taranaki Region,2014,75
05,Gisborne Region,07,Taranaki Region,2015,78
05,Gisborne Region,07,Taranaki Region,2016,69
05,Gisborne Region,07,Taranaki Region,2017,72
05,Gisborne Region,08,Manawatu-Wanganui Region,2007,321
05,Gisborne Region,08,Manawatu-Wanganui Region,2008,417
05,Gisborne Region,08,Manawatu-Wanganui Region,2009,390
05,Gisborne Region,08,Manawatu-Wanganui Region,2010,384
05,Gisborne Region,08,Manawatu-Wanganui Region,2011,390
05,Gisborne Region,08,Manawatu-Wanganui Region,2012,393
05,Gisborne Region,08,Manawatu-Wanganui Region,2013,354
05,Gisborne Region,08,Manawatu-Wanganui Region,2014,411
05,Gisborne Region,08,Manawatu-Wanganui Region,2015,453
05,Gisborne Region,08,Manawatu-Wanganui Region,2016,474
05,Gisborne Region,08,Manawatu-Wanganui Region,2017,477
05,Gisborne Region,09,Wellington Region,2007,654
05,Gisborne Region,09,Wellington Region,2008,675
05,Gisborne Region,09,Wellington Region,2009,669
05,Gisborne Region,09,Wellington Region,2010,702
05,Gisborne Region,09,Wellington Region,2011,792
05,Gisborne Region,09,Wellington Region,2012,732
05,Gisborne Region,09,Wellington Region,2013,720
05,Gisborne Region,09,Wellington Region,2014,768
05,Gisborne Region,09,Wellington Region,2015,714
05,Gisborne Region,09,Wellington Region,2016,741
05,Gisborne Region,09,Wellington Region,2017,756
05,Gisborne Region,12,West Coast Region,2007,21
05,Gisborne Region,12,West Coast Region,2008,15
05,Gisborne Region,12,West Coast Region,2009,27
05,Gisborne Region,12,West Coast Region,2010,15
05,Gisborne Region,12,West Coast Region,2011,15
05,Gisborne Region,12,West Coast Region,2012,9
05,Gisborne Region,12,West Coast Region,2013,6
05,Gisborne Region,12,West Coast Region,2014,12
05,Gisborne Region,12,West Coast Region,2015,18
05,Gisborne Region,12,West Coast Region,2016,15
05,Gisborne Region,12,West Coast Region,2017,12
05,Gisborne Region,13,Canterbury Region,2007,174
05,Gisborne Region,13,Canterbury Region,2008,261
05,Gisborne Region,13,Canterbury Region,2009,279
05,Gisborne Region,13,Canterbury Region,2010,234
05,Gisborne Region,13,Canterbury Region,2011,261
05,Gisborne Region,13,Canterbury Region,2012,240
05,Gisborne Region,13,Canterbury Region,2013,309
05,Gisborne Region,13,Canterbury Region,2014,294
05,Gisborne Region,13,Canterbury Region,2015,354
05,Gisborne Region,13,Canterbury Region,2016,330
05,Gisborne Region,13,Canterbury Region,2017,282
05,Gisborne Region,14,Otago Region,2007,147
05,Gisborne Region,14,Otago Region,2008,177
05,Gisborne Region,14,Otago Region,2009,168
05,Gisborne Region,14,Otago Region,2010,147
05,Gisborne Region,14,Otago Region,2011,165
05,Gisborne Region,14,Otago Region,2012,156
05,Gisborne Region,14,Otago Region,2013,153
05,Gisborne Region,14,Otago Region,2014,180
05,Gisborne Region,14,Otago Region,2015,171
05,Gisborne Region,14,Otago Region,2016,189
05,Gisborne Region,14,Otago Region,2017,171
05,Gisborne Region,15,Southland Region,2007,36
05,Gisborne Region,15,Southland Region,2008,57
05,Gisborne Region,15,Southland Region,2009,63
05,Gisborne Region,15,Southland Region,2010,75
05,Gisborne Region,15,Southland Region,2011,60
05,Gisborne Region,15,Southland Region,2012,42
05,Gisborne Region,15,Southland Region,2013,48
05,Gisborne Region,15,Southland Region,2014,63
05,Gisborne Region,15,Southland Region,2015,63
05,Gisborne Region,15,Southland Region,2016,66
05,Gisborne Region,15,Southland Region,2017,60
05,Gisborne Region,16,Tasman Region,2007,18
05,Gisborne Region,16,Tasman Region,2008,27
05,Gisborne Region,16,Tasman Region,2009,18
05,Gisborne Region,16,Tasman Region,2010,21
05,Gisborne Region,16,Tasman Region,2011,15
05,Gisborne Region,16,Tasman Region,2012,21
05,Gisborne Region,16,Tasman Region,2013,33
05,Gisborne Region,16,Tasman Region,2014,33
05,Gisborne Region,16,Tasman Region,2015,48
05,Gisborne Region,16,Tasman Region,2016,24
05,Gisborne Region,16,Tasman Region,2017,24
05,Gisborne Region,17,Nelson Region,2007,33
05,Gisborne Region,17,Nelson Region,2008,27
05,Gisborne Region,17,Nelson Region,2009,30
05,Gisborne Region,17,Nelson Region,2010,33
05,Gisborne Region,17,Nelson Region,2011,48
05,Gisborne Region,17,Nelson Region,2012,51
05,Gisborne Region,17,Nelson Region,2013,21
05,Gisborne Region,17,Nelson Region,2014,33
05,Gisborne Region,17,Nelson Region,2015,36
05,Gisborne Region,17,Nelson Region,2016,33
05,Gisborne Region,17,Nelson Region,2017,42
05,Gisborne Region,18,Marlborough Region,2007,54
05,Gisborne Region,18,Marlborough Region,2008,39
05,Gisborne Region,18,Marlborough Region,2009,36
05,Gisborne Region,18,Marlborough Region,2010,24
05,Gisborne Region,18,Marlborough Region,2011,39
05,Gisborne Region,18,Marlborough Region,2012,48
05,Gisborne Region,18,Marlborough Region,2013,69
05,Gisborne Region,18,Marlborough Region,2014,51
05,Gisborne Region,18,Marlborough Region,2015,54
05,Gisborne Region,18,Marlborough Region,2016,48
05,Gisborne Region,18,Marlborough Region,2017,54
06,Hawke's Bay Region,01,Northland Region,2007,321
06,Hawke's Bay Region,01,Northland Region,2008,360
06,Hawke's Bay Region,01,Northland Region,2009,396
06,Hawke's Bay Region,01,Northland Region,2010,363
06,Hawke's Bay Region,01,Northland Region,2011,339
06,Hawke's Bay Region,01,Northland Region,2012,342
06,Hawke's Bay Region,01,Northland Region,2013,378
06,Hawke's Bay Region,01,Northland Region,2014,420
06,Hawke's Bay Region,01,Northland Region,2015,405
06,Hawke's Bay Region,01,Northland Region,2016,453
06,Hawke's Bay Region,01,Northland Region,2017,429
06,Hawke's Bay Region,02,Auckland Region,2007,2355
06,Hawke's Bay Region,02,Auckland Region,2008,2862
06,Hawke's Bay Region,02,Auckland Region,2009,3222
06,Hawke's Bay Region,02,Auckland Region,2010,2880
06,Hawke's Bay Region,02,Auckland Region,2011,2823
06,Hawke's Bay Region,02,Auckland Region,2012,2925
06,Hawke's Bay Region,02,Auckland Region,2013,2847
06,Hawke's Bay Region,02,Auckland Region,2014,3213
06,Hawke's Bay Region,02,Auckland Region,2015,3561
06,Hawke's Bay Region,02,Auckland Region,2016,3465
06,Hawke's Bay Region,02,Auckland Region,2017,3564
06,Hawke's Bay Region,03,Waikato Region,2007,1542
06,Hawke's Bay Region,03,Waikato Region,2008,2127
06,Hawke's Bay Region,03,Waikato Region,2009,2019
06,Hawke's Bay Region,03,Waikato Region,2010,1974
06,Hawke's Bay Region,03,Waikato Region,2011,1842
06,Hawke's Bay Region,03,Waikato Region,2012,1749
06,Hawke's Bay Region,03,Waikato Region,2013,1914
06,Hawke's Bay Region,03,Waikato Region,2014,2022
06,Hawke's Bay Region,03,Waikato Region,2015,2097
06,Hawke's Bay Region,03,Waikato Region,2016,2133
06,Hawke's Bay Region,03,Waikato Region,2017,2232
06,Hawke's Bay Region,04,Bay of Plenty Region,2007,1239
06,Hawke's Bay Region,04,Bay of Plenty Region,2008,1524
06,Hawke's Bay Region,04,Bay of Plenty Region,2009,1599
06,Hawke's Bay Region,04,Bay of Plenty Region,2010,1413
06,Hawke's Bay Region,04,Bay of Plenty Region,2011,1416
06,Hawke's Bay Region,04,Bay of Plenty Region,2012,1236
06,Hawke's Bay Region,04,Bay of Plenty Region,2013,1335
06,Hawke's Bay Region,04,Bay of Plenty Region,2014,1425
06,Hawke's Bay Region,04,Bay of Plenty Region,2015,1551
06,Hawke's Bay Region,04,Bay of Plenty Region,2016,1575
06,Hawke's Bay Region,04,Bay of Plenty Region,2017,1503
06,Hawke's Bay Region,05,Gisborne Region,2007,618
06,Hawke's Bay Region,05,Gisborne Region,2008,741
06,Hawke's Bay Region,05,Gisborne Region,2009,780
06,Hawke's Bay Region,05,Gisborne Region,2010,840
06,Hawke's Bay Region,05,Gisborne Region,2011,843
06,Hawke's Bay Region,05,Gisborne Region,2012,837
06,Hawke's Bay Region,05,Gisborne Region,2013,837
06,Hawke's Bay Region,05,Gisborne Region,2014,936
06,Hawke's Bay Region,05,Gisborne Region,2015,996
06,Hawke's Bay Region,05,Gisborne Region,2016,954
06,Hawke's Bay Region,05,Gisborne Region,2017,984
06,Hawke's Bay Region,07,Taranaki Region,2007,303
06,Hawke's Bay Region,07,Taranaki Region,2008,390
06,Hawke's Bay Region,07,Taranaki Region,2009,348
06,Hawke's Bay Region,07,Taranaki Region,2010,426
06,Hawke's Bay Region,07,Taranaki Region,2011,357
06,Hawke's Bay Region,07,Taranaki Region,2012,318
06,Hawke's Bay Region,07,Taranaki Region,2013,366
06,Hawke's Bay Region,07,Taranaki Region,2014,414
06,Hawke's Bay Region,07,Taranaki Region,2015,411
06,Hawke's Bay Region,07,Taranaki Region,2016,369
06,Hawke's Bay Region,07,Taranaki Region,2017,348
06,Hawke's Bay Region,08,Manawatu-Wanganui Region,2007,1839
06,Hawke's Bay Region,08,Manawatu-Wanganui Region,2008,2217
06,Hawke's Bay Region,08,Manawatu-Wanganui Region,2009,2415
06,Hawke's Bay Region,08,Manawatu-Wanganui Region,2010,2250
06,Hawke's Bay Region,08,Manawatu-Wanganui Region,2011,2112
06,Hawke's Bay Region,08,Manawatu-Wanganui Region,2012,2067
06,Hawke's Bay Region,08,Manawatu-Wanganui Region,2013,1962
06,Hawke's Bay Region,08,Manawatu-Wanganui Region,2014,2217
06,Hawke's Bay Region,08,Manawatu-Wanganui Region,2015,2271
06,Hawke's Bay Region,08,Manawatu-Wanganui Region,2016,2385
06,Hawke's Bay Region,08,Manawatu-Wanganui Region,2017,2292
06,Hawke's Bay Region,09,Wellington Region,2007,2520
06,Hawke's Bay Region,09,Wellington Region,2008,2991
06,Hawke's Bay Region,09,Wellington Region,2009,3249
06,Hawke's Bay Region,09,Wellington Region,2010,3045
06,Hawke's Bay Region,09,Wellington Region,2011,2967
06,Hawke's Bay Region,09,Wellington Region,2012,2787
06,Hawke's Bay Region,09,Wellington Region,2013,2745
06,Hawke's Bay Region,09,Wellington Region,2014,2973
06,Hawke's Bay Region,09,Wellington Region,2015,3048
06,Hawke's Bay Region,09,Wellington Region,2016,3165
06,Hawke's Bay Region,09,Wellington Region,2017,3054
06,Hawke's Bay Region,12,West Coast Region,2007,30
06,Hawke's Bay Region,12,West Coast Region,2008,84
06,Hawke's Bay Region,12,West Coast Region,2009,99
06,Hawke's Bay Region,12,West Coast Region,2010,60
06,Hawke's Bay Region,12,West Coast Region,2011,75
06,Hawke's Bay Region,12,West Coast Region,2012,54
06,Hawke's Bay Region,12,West Coast Region,2013,75
06,Hawke's Bay Region,12,West Coast Region,2014,90
06,Hawke's Bay Region,12,West Coast Region,2015,93
06,Hawke's Bay Region,12,West Coast Region,2016,54
06,Hawke's Bay Region,12,West Coast Region,2017,72
06,Hawke's Bay Region,13,Canterbury Region,2007,714
06,Hawke's Bay Region,13,Canterbury Region,2008,900
06,Hawke's Bay Region,13,Canterbury Region,2009,978
06,Hawke's Bay Region,13,Canterbury Region,2010,843
06,Hawke's Bay Region,13,Canterbury Region,2011,903
06,Hawke's Bay Region,13,Canterbury Region,2012,987
06,Hawke's Bay Region,13,Canterbury Region,2013,1107
06,Hawke's Bay Region,13,Canterbury Region,2014,1290
06,Hawke's Bay Region,13,Canterbury Region,2015,1308
06,Hawke's Bay Region,13,Canterbury Region,2016,1203
06,Hawke's Bay Region,13,Canterbury Region,2017,1089
06,Hawke's Bay Region,14,Otago Region,2007,471
06,Hawke's Bay Region,14,Otago Region,2008,483
06,Hawke's Bay Region,14,Otago Region,2009,543
06,Hawke's Bay Region,14,Otago Region,2010,543
06,Hawke's Bay Region,14,Otago Region,2011,507
06,Hawke's Bay Region,14,Otago Region,2012,519
06,Hawke's Bay Region,14,Otago Region,2013,552
06,Hawke's Bay Region,14,Otago Region,2014,567
06,Hawke's Bay Region,14,Otago Region,2015,675
06,Hawke's Bay Region,14,Otago Region,2016,654
06,Hawke's Bay Region,14,Otago Region,2017,624
06,Hawke's Bay Region,15,Southland Region,2007,150
06,Hawke's Bay Region,15,Southland Region,2008,195
06,Hawke's Bay Region,15,Southland Region,2009,198
06,Hawke's Bay Region,15,Southland Region,2010,204
06,Hawke's Bay Region,15,Southland Region,2011,144
06,Hawke's Bay Region,15,Southland Region,2012,168
06,Hawke's Bay Region,15,Southland Region,2013,144
06,Hawke's Bay Region,15,Southland Region,2014,189
06,Hawke's Bay Region,15,Southland Region,2015,186
06,Hawke's Bay Region,15,Southland Region,2016,177
06,Hawke's Bay Region,15,Southland Region,2017,183
06,Hawke's Bay Region,16,Tasman Region,2007,69
06,Hawke's Bay Region,16,Tasman Region,2008,84
06,Hawke's Bay Region,16,Tasman Region,2009,87
06,Hawke's Bay Region,16,Tasman Region,2010,78
06,Hawke's Bay Region,16,Tasman Region,2011,81
06,Hawke's Bay Region,16,Tasman Region,2012,93
06,Hawke's Bay Region,16,Tasman Region,2013,102
06,Hawke's Bay Region,16,Tasman Region,2014,120
06,Hawke's Bay Region,16,Tasman Region,2015,126
06,Hawke's Bay Region,16,Tasman Region,2016,102
06,Hawke's Bay Region,16,Tasman Region,2017,123
06,Hawke's Bay Region,17,Nelson Region,2007,96
06,Hawke's Bay Region,17,Nelson Region,2008,102
06,Hawke's Bay Region,17,Nelson Region,2009,129
06,Hawke's Bay Region,17,Nelson Region,2010,99
06,Hawke's Bay Region,17,Nelson Region,2011,114
06,Hawke's Bay Region,17,Nelson Region,2012,96
06,Hawke's Bay Region,17,Nelson Region,2013,84
06,Hawke's Bay Region,17,Nelson Region,2014,99
06,Hawke's Bay Region,17,Nelson Region,2015,90
06,Hawke's Bay Region,17,Nelson Region,2016,108
06,Hawke's Bay Region,17,Nelson Region,2017,162
06,Hawke's Bay Region,18,Marlborough Region,2007,195
06,Hawke's Bay Region,18,Marlborough Region,2008,291
06,Hawke's Bay Region,18,Marlborough Region,2009,279
06,Hawke's Bay Region,18,Marlborough Region,2010,213
06,Hawke's Bay Region,18,Marlborough Region,2011,165
06,Hawke's Bay Region,18,Marlborough Region,2012,165
06,Hawke's Bay Region,18,Marlborough Region,2013,165
06,Hawke's Bay Region,18,Marlborough Region,2014,180
06,Hawke's Bay Region,18,Marlborough Region,2015,195
06,Hawke's Bay Region,18,Marlborough Region,2016,183
06,Hawke's Bay Region,18,Marlborough Region,2017,189
07,Taranaki Region,01,Northland Region,2007,240
07,Taranaki Region,01,Northland Region,2008,321
07,Taranaki Region,01,Northland Region,2009,345
07,Taranaki Region,01,Northland Region,2010,324
07,Taranaki Region,01,Northland Region,2011,312
07,Taranaki Region,01,Northland Region,2012,297
07,Taranaki Region,01,Northland Region,2013,321
07,Taranaki Region,01,Northland Region,2014,333
07,Taranaki Region,01,Northland Region,2015,414
07,Taranaki Region,01,Northland Region,2016,414
07,Taranaki Region,01,Northland Region,2017,339
07,Taranaki Region,02,Auckland Region,2007,1428
07,Taranaki Region,02,Auckland Region,2008,1704
07,Taranaki Region,02,Auckland Region,2009,1872
07,Taranaki Region,02,Auckland Region,2010,1818
07,Taranaki Region,02,Auckland Region,2011,1785
07,Taranaki Region,02,Auckland Region,2012,1788
07,Taranaki Region,02,Auckland Region,2013,1827
07,Taranaki Region,02,Auckland Region,2014,2019
07,Taranaki Region,02,Auckland Region,2015,2211
07,Taranaki Region,02,Auckland Region,2016,2172
07,Taranaki Region,02,Auckland Region,2017,2121
07,Taranaki Region,03,Waikato Region,2007,1311
07,Taranaki Region,03,Waikato Region,2008,1593
07,Taranaki Region,03,Waikato Region,2009,1473
07,Taranaki Region,03,Waikato Region,2010,1524
07,Taranaki Region,03,Waikato Region,2011,1554
07,Taranaki Region,03,Waikato Region,2012,1509
07,Taranaki Region,03,Waikato Region,2013,1473
07,Taranaki Region,03,Waikato Region,2014,1623
07,Taranaki Region,03,Waikato Region,2015,1764
07,Taranaki Region,03,Waikato Region,2016,1731
07,Taranaki Region,03,Waikato Region,2017,1857
07,Taranaki Region,04,Bay of Plenty Region,2007,555
07,Taranaki Region,04,Bay of Plenty Region,2008,750
07,Taranaki Region,04,Bay of Plenty Region,2009,675
07,Taranaki Region,04,Bay of Plenty Region,2010,720
07,Taranaki Region,04,Bay of Plenty Region,2011,654
07,Taranaki Region,04,Bay of Plenty Region,2012,639
07,Taranaki Region,04,Bay of Plenty Region,2013,594
07,Taranaki Region,04,Bay of Plenty Region,2014,729
07,Taranaki Region,04,Bay of Plenty Region,2015,789
07,Taranaki Region,04,Bay of Plenty Region,2016,849
07,Taranaki Region,04,Bay of Plenty Region,2017,774
07,Taranaki Region,05,Gisborne Region,2007,51
07,Taranaki Region,05,Gisborne Region,2008,69
07,Taranaki Region,05,Gisborne Region,2009,63
07,Taranaki Region,05,Gisborne Region,2010,66
07,Taranaki Region,05,Gisborne Region,2011,57
07,Taranaki Region,05,Gisborne Region,2012,81
07,Taranaki Region,05,Gisborne Region,2013,60
07,Taranaki Region,05,Gisborne Region,2014,54
07,Taranaki Region,05,Gisborne Region,2015,66
07,Taranaki Region,05,Gisborne Region,2016,81
07,Taranaki Region,05,Gisborne Region,2017,102
07,Taranaki Region,06,Hawke's Bay Region,2007,324
07,Taranaki Region,06,Hawke's Bay Region,2008,354
07,Taranaki Region,06,Hawke's Bay Region,2009,348
07,Taranaki Region,06,Hawke's Bay Region,2010,393
07,Taranaki Region,06,Hawke's Bay Region,2011,315
07,Taranaki Region,06,Hawke's Bay Region,2012,330
07,Taranaki Region,06,Hawke's Bay Region,2013,363
07,Taranaki Region,06,Hawke's Bay Region,2014,417
07,Taranaki Region,06,Hawke's Bay Region,2015,420
07,Taranaki Region,06,Hawke's Bay Region,2016,408
07,Taranaki Region,06,Hawke's Bay Region,2017,399
07,Taranaki Region,08,Manawatu-Wanganui Region,2007,1062
07,Taranaki Region,08,Manawatu-Wanganui Region,2008,1389
07,Taranaki Region,08,Manawatu-Wanganui Region,2009,1863
07,Taranaki Region,08,Manawatu-Wanganui Region,2010,1794
07,Taranaki Region,08,Manawatu-Wanganui Region,2011,1644
07,Taranaki Region,08,Manawatu-Wanganui Region,2012,1476
07,Taranaki Region,08,Manawatu-Wanganui Region,2013,1569
07,Taranaki Region,08,Manawatu-Wanganui Region,2014,1692
07,Taranaki Region,08,Manawatu-Wanganui Region,2015,1734
07,Taranaki Region,08,Manawatu-Wanganui Region,2016,1785
07,Taranaki Region,08,Manawatu-Wanganui Region,2017,1743
07,Taranaki Region,09,Wellington Region,2007,1377
07,Taranaki Region,09,Wellington Region,2008,1665
07,Taranaki Region,09,Wellington Region,2009,1527
07,Taranaki Region,09,Wellington Region,2010,1554
07,Taranaki Region,09,Wellington Region,2011,1452
07,Taranaki Region,09,Wellington Region,2012,1533
07,Taranaki Region,09,Wellington Region,2013,1524
07,Taranaki Region,09,Wellington Region,2014,1578
07,Taranaki Region,09,Wellington Region,2015,1542
07,Taranaki Region,09,Wellington Region,2016,1638
07,Taranaki Region,09,Wellington Region,2017,1656
07,Taranaki Region,12,West Coast Region,2007,42
07,Taranaki Region,12,West Coast Region,2008,42
07,Taranaki Region,12,West Coast Region,2009,54
07,Taranaki Region,12,West Coast Region,2010,48
07,Taranaki Region,12,West Coast Region,2011,60
07,Taranaki Region,12,West Coast Region,2012,60
